Q22023,NasdaqCM:BLFS,799.7,-35.13,4.83,1.63,31.0,-35.13,4.83,1.63,31.0,Iridium,Positive,SHPositive,HPositive,Negative,Discount,Discount,SmallCap,ASpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:BLNK,395.5,-57.65,-53.3,-25.94,-45.56,-57.65,-53.3,-25.94,-45.56,Diamond,SHPositive,SHPositive,Negative,Negative,Discount,Discount,SmallCap,SHSpread,SH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:BLPH,4.46,,,,,,,,,Lead,,,Negative,,,,MicroCap,,,NoDiv,,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:BMRC,347.5,-16.400000000000002,-19.91,-25.64,-15.97,-15.67,-19.02,-24.48,-15.23,Lead,Positive,Positive,Negative,HHPositive,Discount,Discount,SmallCap,HSpread,H3YSpread,HHYield,HYieldA3Y,MPR,LPRA3Y,HCFOR,HCFORA3Y,69
Q22023,NasdaqCM:BOTJ,50.2,-10.36,8.17,-5.98,17.93,-9.99,8.0,-6.47,16.96,Gold,Positive,HPositive,DNegative,HHPositive,Discount,Discount,MicroCap,HHSpread,HH3YSpread,MYield,MYieldA3Y,VLPR,VLPRA3Y,MCFOR,MCFORA3Y,69
Q22023,NasdaqCM:BSBK,109.6,-16.7,-5.93,-22.45,-14.6,-16.7,-5.93,-22.45,-14.6,Iridium,Negative,HPositive,Negative,HHPositive,Premium,Discount,MicroCap,ASpread,H3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,HCFORA3Y,69
Q22023,NasdaqCM:BSGM,55.3,-47.56,-86.58,-74.32,,-47.56,-86.58,-74.32,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:BTAI,213.4,-36.08,-47.42,-63.21,-84.35000000000001,-36.08,-47.42,-63.21,-84.35000000000001,Copper,,,Negative,Negative,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,,69
Q22023,NasdaqCM:BTBT,316.3,-41.45,-21.37,-26.4,20.52,-41.45,-21.37,-26.4,20.52,Copper,DNegative,DDNegative,HHPositive,Negative,Premium,Premium,SmallCap,SHASpread,SHA3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,NegCFOR,NegCFORA3Y,69
Q22023,NasdaqCM:BTTX,27.7,-76.75,-69.31,,,-76.75,-69.31,,,Copper,,,Negative,,,,MicroCap,,,NoDiv,NoDiv,NoDiv,NoDiv,,,69
Q22023,NasdaqCM:BWB,310.3,-6.510000000000001,5.7,4.29,14.05,-6.510000000000001,5.7,4.29,14.05,Gold,Positive,HPositive,DNegative,SHPositive,Discount,Discount,SmallCap,HHSpread,HH3YSpread,NoDiv,NoDiv,NoDiv,NoDiv,MCFOR,HHCFORA3Y,69
