2024-08-08,NasdaqCM:BNAI,0.0,-2.94,-3.05,64.3,66.2,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,BNAI,0.708,IT Consulting and Other Services,201538.1,19089.595,9.47
2024-08-08,NasdaqCM:BNTC,0.0,-5.52,-4.72,73.6,87.3,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,BNTC,0.9,Biotechnology,195391.492,-23118.27,-11.83
2024-08-08,NasdaqCM:BOTJ,11.4,0.0,2.15,,59.2,Q22024,43.3,,8.48,,,42.9,42.6,1.64,0.93,19.58,8.86,8.65,-195.0,-124.29,,,NasdaqCM,BOTJ,0.755,Regional Banks,148224.332,23875.778,16.11
2024-08-08,NasdaqCM:BSBK,3.01,0.0,-0.432,,93.6,Q22024,12.66,,-2.082,,,14.35,16.24,-22.04,-11.78,-16.45,-0.793,0.638,-23.73,-24.02,,,NasdaqCM,BSBK,0.528,Regional Banks,148224.332,23875.778,16.11
2024-08-08,NasdaqCM:BTAI,1.1,-16.4,-8.3,80.8,33.4,Q22024,2.399,-104.4,-107.9,,,1.756,1.384,73.34,36.62,-4497.71,-153.1,-179.1,6929.55,6914.78,,,NasdaqCM,BTAI,0.277,Biotechnology,195391.492,-23118.27,-11.83
2024-08-08,NasdaqCM:BTBT,29.0,8.31,-12.0,362.9,381.2,Q22024,87.0,8.25,28.9,,,67.04,45.01,93.29,29.77,33.22,38.47,-13.89,-147.95,1.91,,,NasdaqCM,BTBT,4.8,Application Software,182865.66,18572.145,10.16
2024-08-08,NasdaqCM:BTM,163.1,11.0,4.35,54.3,26.7,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,BTM,-0.344,Diversified Support Services,33903.9,2892.72,8.53
2024-08-08,NasdaqCM:BVFL,9.62,0.0,3.4,,158.2,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,BVFL,0.619,Regional Banks,148224.332,23875.778,16.11
2024-08-08,NasdaqCM:BWB,26.2,0.0,8.12,,353.9,Q22024,106.5,,34.45,,,107.4,111.8,-4.74,-0.84,32.35,36.15,39.92,88.89,3.21,,,NasdaqCM,BWB,0.681,Regional Banks,148224.332,23875.778,16.11
2024-08-08,NasdaqCM:BWEN,36.5,2.98,0.482,87.7,57.8,Q22024,177.9,17.51,7.452,,,192.2,203.5,-12.58,-7.44,4.19,8.39,7.65,-93.44,-99.23,,,NasdaqCM,BWEN,1.41,Heavy Electrical Equipment,4008.587,-896.528,-22.37
2024-08-08,NasdaqCM:BYFC,7.7,0.0,0.271,,47.0,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,BYFC,0.723,Regional Banks,148224.332,23875.778,16.11
2024-08-08,NasdaqCM:BYRN,20.3,2.25,2.08,207.9,231.2,Q22024,59.69,-1.875,-2.822,,,50.89,42.6,40.12,17.29,-4.73,-6.022,-8.189,-63.64,-68.6,,,NasdaqCM,BYRN,1.69,Aerospace and Defense,472374.88,22025.867,4.66
2024-08-08,NasdaqCM:BYSI,0.5,-3.64,-3.69,72.3,73.0,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,BYSI,0.268,Biotechnology,195391.492,-23118.27,-11.83
2024-08-08,NasdaqCM:CALC,0.0,-6.52,-3.95,24.3,50.0,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,CALC,1.08,Pharmaceuticals,350656.724,25945.358,7.4
2024-08-08,NasdaqCM:CAPR,3.97,-11.2,-11.0,98.6,126.3,Q22024,27.17,-28.507,-27.942,,,27.12,25.2,7.82,0.18,-102.84,-24.312,-22.292,-7360.0,-386.8,,,NasdaqCM,CAPR,4.03,Biotechnology,195391.492,-23118.27,-11.83
2024-08-08,NasdaqCM:CBUS,0.838,-19.7,-28.5,213.2,168.9,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,CBUS,1.82,Biotechnology,195391.492,-23118.27,-11.83
2024-08-08,NasdaqCM:CDMO,40.2,0.368,-5.53,837.4,672.1,Q22024,,,,,,,136.7,,,,,-17.919,,,,,NasdaqCM,CDMO,1.39,Biotechnology,195391.492,-23118.27,-11.83
2024-08-08,NasdaqCM:CDTX,0.302,-11.1,-94.2,57.2,81.6,Q22024,39.062,-36.37,-118.28,,,46.37,,,-15.76,-302.8,-36.48,,1019.32,,,,NasdaqCM,CDTX,1.03,Biotechnology,195391.492,-23118.27,-11.83
2024-08-08,NasdaqCM:CDXC,22.7,-0.049,-0.015,194.6,219.2,Q22024,85.6,-1.391,-1.352,,,83.2,83.6,2.39,2.88,-1.58,-3.527,-4.935,-9.37,79.15,,,NasdaqCM,CDXC,1.86,Life Sciences Tools and Services,135530.062,10270.238,7.58
2024-08-08,NasdaqCM:CELC,0.0,-24.3,-23.7,435.9,575.7,Q22024,,-85.4,-82.5,,,,,,,,-73.4,-63.7,,,,,NasdaqCM,CELC,0.753,Biotechnology,195391.492,-23118.27,-11.83
2024-08-08,NasdaqCM:CELH,402.0,95.7,79.8,9150.2,9227.1,Q22024,1489.9,338.7,291.6,,,1413.8,1318.0,13.04,5.38,19.57,263.3,226.7,-62.81,-62.25,,,NasdaqCM,CELH,1.83,Soft Drinks and Non-alcoholic Beverages,171685.3,25041.07,14.59
2024-08-08,NasdaqCM:CELU,,,,126.1,60.9,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,CELU,0.443,Biotechnology,195391.492,-23118.27,-11.83
2024-08-08,NasdaqCM:CENN,8.32,-8.34,-9.19,47.8,42.5,Q22024,,,,,,,,,,,,,,,,,NasdaqCM,CENN,2.6,Automobile Manufacturers,462466.73,18447.055,3.99
